RMS_H,Kurtosis_H,Skewness_H,CrestFactor_H,FFT_peak_H,FFT_bin_1_H,FFT_bin_2_H,FFT_bin_3_H,FFT_bin_4_H,FFT_bin_5_H,BandPower_Low_H,BandPower_Mid_H,BandPower_High_H,RMS_V,Kurtosis_V,Skewness_V,CrestFactor_V,FFT_peak_V,FFT_bin_1_V,FFT_bin_2_V,FFT_bin_3_V,FFT_bin_4_V,FFT_bin_5_V,BandPower_Low_V,BandPower_Mid_V,BandPower_High_V,RUL
0.5376236631651607,0.8739371207208233,0.013854032390192873,8.764401844863235,3085.5152569185975,66.59082510036963,24.267935152578065,25.27262560993103,32.71619124575926,78.32661230477834,0.00028720811868576353,0.0010451686788153691,0.0012165964121690722,0.6337547153518374,0.3187982483083145,0.11420217891611996,7.133468431167565,2771.1547981090944,136.441191582481,59.243844314744,97.73717179137847,102.10328503503803,201.2834772944179,0.0013746616541281563,0.0007896678249109325,0.001051177122524818,41
0.5884193782041096,0.673373128017515,0.011128960535901386,6.982427840196513,3102.547127906612,68.38878488237233,26.901523514503634,27.68426255495108,29.481539121915407,78.76875342176425,0.0003139969615960124,0.0012809724546381232,0.0014726524936852484,0.7162171050053623,1.054049250989741,0.19565420038469655,7.896453127214326,2997.9345489597254,132.35122805410643,64.39713212192387,97.41038274289545,93.00745719477969,206.6660187116209,0.0015628543926472249,0.0010693953802276479,0.0015394711921468333,40
0.5875211455389328,1.2753028472580121,-0.04510426476897187,10.6332482392778,4102.250948750842,67.75096691950884,20.736739897971532,23.71588052591068,33.63477906433729,79.7167587701649,0.0003209541902206044,0.0011847517780423926,0.0015605660942927043,0.7156112927158963,1.0335080376253574,0.07385771124774362,9.002907965326152,3488.861135666167,133.41648946821067,60.342449436358564,86.89761504249662,96.99011368935797,214.306349416179,0.0016122217074669462,0.0010309033848541155,0.0015531708389028161,39
0.6006505137609107,1.732306360858896,0.02682494132886847,10.080018499943336,4757.801633853327,66.17447249829644,28.175763690331987,25.491319211275872,38.549917030064314,87.16884314408942,0.00033231033297275597,0.0012219557884462144,0.0016438697543850458,0.7239312267816639,2.2547398673249335,0.12561555042148534,10.729855295317467,3581.032434846154,133.31856118517638,59.26349777638521,99.02830262883346,87.62702743441606,201.35550094496432,0.001545519056536217,0.0010726995919714893,0.00170927238950657,38
0.6041128859860851,1.1234041346882835,0.01577996783367987,9.1235685781502,5183.475322489138,65.6752813024469,24.131798930971414,22.591902655438403,31.401602525318477,80.91942180182099,0.00035238414554587366,0.001351022852105749,0.0014753354278625244,0.7120288779396217,0.5795442166281868,0.08206030927426891,8.010639812308147,3100.4745096320353,135.88971198268322,62.21152693890908,82.54742945935571,89.28016867211942,221.62406087455838,0.001729854024672576,0.0010700071861383098,0.0012858280839048162,37
0.6183176389359487,0.5464709827429246,-0.00460268358261159,7.056225145853915,5283.5737017304855,68.76899131677128,24.61800812882449,28.640456469112486,28.694052776334857,62.69939537598229,0.00034175482687316043,0.0015421545796928426,0.001408168561352855,0.7073750425697113,0.5098464202956867,0.11138889767997984,7.007053787414924,3542.0981400952305,139.92711640955613,66.93545135008965,98.12565087376883,90.09121292796856,182.12068728172613,0.001633653299490652,0.0011195128196215848,0.0013698025285740316,36
0.6094186319550998,1.2361831802072025,0.04905824764947729,11.261138582526302,4680.330559637045,69.02515211056266,18.94179774207688,21.00430094070938,27.744923643759424,62.60468425583147,0.00035025587154674856,0.0014324671133796214,0.001438333989791681,0.718781507749765,0.6846609808574158,0.0952844095403407,8.382197592947131,3044.3909659355263,130.70351029478775,56.91947132360197,84.86455087360191,91.84359275167715,173.6610584401838,0.0017617876208527268,0.0010636119206403076,0.0013864775988816757,35
0.6312084718997275,1.167473106908166,8.346765275195617e-05,8.056150845160845,5088.723572009244,71.58235521942255,23.65065400473472,25.771159858762804,30.207985621875242,68.70129953431149,0.0003687321559510458,0.0015452475528643253,0.0015154421704562614,0.7513063379257521,0.7484770074406311,0.10756246328642975,7.343931607773029,3514.4299326847467,129.899900360499,66.68215754236903,96.1482907376474,90.82297193856793,243.46503068044868,0.00204077919858874,0.0011318547776554256,0.0015287547414950576,34
0.631854024770902,1.2607127512344283,0.04206641314489505,10.74659664400187,4871.608972394989,69.80512864455316,25.434597604390277,28.027018980735264,34.45979576374317,62.671707719528165,0.00037212052162608313,0.0015455697547650982,0.001546008663650016,0.7655193950121845,0.7218791644061961,0.09646771831828004,6.783420685575268,3557.872772818503,130.7602575396845,65.09882206034332,100.08335437112255,91.29850801439244,195.9451256899757,0.0020805954030218617,0.0012020041808600034,0.0015065031480359999,33
0.6278488900202979,0.4419261203764986,0.006530797053663509,7.208353646673144,5901.462454785641,69.28331312190564,28.016068472689295,31.04473088802239,36.28021055551367,79.18617829299812,0.00038495515631553336,0.001541986707983051,0.0014453048099502131,0.7470227065244679,0.9048810559836862,0.14583927622211867,7.908170909796621,2935.8786928143454,145.8655539875865,78.10875805442961,104.98723140765748,88.04180220849106,197.33508430844876,0.0019563863064833453,0.0011790368943473768,0.001485075256731418,32
