RMS_H,Kurtosis_H,Skewness_H,CrestFactor_H,FFT_peak_H,FFT_bin_1_H,FFT_bin_2_H,FFT_bin_3_H,FFT_bin_4_H,FFT_bin_5_H,BandPower_Low_H,BandPower_Mid_H,BandPower_High_H,RMS_V,Kurtosis_V,Skewness_V,CrestFactor_V,FFT_peak_V,FFT_bin_1_V,FFT_bin_2_V,FFT_bin_3_V,FFT_bin_4_V,FFT_bin_5_V,BandPower_Low_V,BandPower_Mid_V,BandPower_High_V,RUL
0.4623965640024883,-0.0557146569926652,-0.026035753748449686,3.653028765174086,2924.971328542445,31.402515358349206,28.494259473965545,34.04984861518091,117.17858105239367,162.01618370957883,0.00046063889938110115,0.0009231873541627852,0.0005177726997122337,0.6337546638578136,-0.08716159492517139,0.073456564292964,3.9410724324520876,5183.282580206672,60.284618855465624,67.8045314810963,126.56747566896456,194.9635888279734,345.26885100556575,0.002242696992530377,0.0004503800134265303,0.0010252599816808709,121
0.3955470306254145,0.028466685999084085,-0.01154467055311562,4.216764547673345,2364.5453621455035,61.316165316351515,26.940832906696915,43.91991783137908,119.0495192262817,152.57637123779617,0.0003530218504352765,0.0004961167240921678,0.0005074669336628333,0.5871041429583914,-0.020266506312036636,0.0132151877740725,3.944396590481142,3546.318226883175,58.534709322406364,60.71731367995643,114.65734345940699,203.44974314414065,357.10043593257154,0.0018987519987975071,0.0004395453186070033,0.000799200302340437,120
0.4922156137740553,0.2801416108315733,0.014846190154577917,5.379820626319893,4717.394759089848,84.44836923664657,60.49187505467116,76.82288518735692,108.72510147871645,96.28533806541695,0.00040708301885272323,0.0005808790408600012,0.001093381939960442,0.7029003539739915,0.185013403582444,-0.0013408493593462213,6.311780182615771,3533.6706150099135,77.19364749192715,136.41036309856216,307.5478190294257,225.46244407518148,332.9925815450595,0.0026502257614937977,0.0005339514548912782,0.0014287334756120003,119
0.48108370692823893,0.2646885638894849,0.024792936096668824,5.563230768554729,3335.357279284475,94.0406084833876,61.35582581887782,79.46709707300322,121.994327085424,122.08992776607552,0.00039649597796113483,0.0005360168581219262,0.0011105715757194685,0.6942836763788276,0.05447308273347229,-0.060068880831602584,4.3875475734861,3199.157756302399,64.3386607798709,148.5712669692477,329.00841637078395,236.92856138898867,394.375935665469,0.002609737828297375,0.0004887242040924748,0.0014356299082340664,118
0.4757657465828974,0.28301581898769124,0.011474595618286464,5.5735733345053955,1304.6515714055017,48.73073358468968,51.79277263603854,75.00253808392675,116.39862056785148,113.29164111039522,0.00039349121270787284,0.0005594792815243887,0.0011424710789730503,0.6966241851853148,0.17676177247899538,0.002732772583045624,4.344827534175002,3418.5242563485585,65.0935274493651,133.28726429554987,311.88319173397184,221.39328377138656,406.5866692950751,0.002648437602254843,0.0005172340268075841,0.0014463438494224923,117
0.4794148114342642,0.28632606807886196,-0.016826613656040712,6.532884983548762,1402.815431598082,76.80457415325938,56.31773936620036,76.60860507193043,114.30285080018717,127.51755610393053,0.00044908080451982536,0.0005561777805194252,0.0010937213959260662,0.7021202510305913,0.14977871718566815,0.004751142330054424,4.507818247352122,2732.474708304146,65.76756718612128,126.61900704257926,293.8876322705868,239.76641378517797,397.40171666742094,0.002687585263501244,0.0005331698050450696,0.0013657630603096265,116
0.47021713359142897,0.11500784144695997,0.02443791763629471,4.923402572024612,1350.3356845455414,61.18238826733812,55.957110931574434,81.9660572067539,115.47464385924297,112.37465235214768,0.00040762073389355837,0.0005789315764635064,0.0010294671961203052,0.6933031952622094,0.10679215136457243,-0.013579720358318838,5.353251338591459,2912.694340464919,62.629138914502136,138.69928473306902,297.1215593729253,237.8292443598027,402.43056165332126,0.002573193733963121,0.0005058891281183933,0.0013650009929032586,115
0.4796467808880146,0.2756839676138978,0.014564256387621379,6.619869367102377,1211.4981112481032,49.004625027905064,60.301112663011864,81.75774356992028,103.47743729077035,131.88786265147172,0.0004183875697489307,0.0005459026529510681,0.0011692180459815973,0.7191414548807378,0.049827001615065925,-0.012641627466002931,4.991018989194278,2958.9861624330283,58.740706147530446,135.67551101921757,333.12943922698383,229.2443421495674,420.06087202359055,0.0029617432115954744,0.0004871392177337459,0.0014322531090782305,114
0.4787431131202019,0.22038268312967402,0.014307611190667658,6.2726527230289175,958.866734920154,57.243208535457825,50.97627740227215,86.79114968577868,120.16988197936206,121.86092948510276,0.0004800899095975627,0.0005669038221947303,0.0010819708289800227,0.7159567120126044,0.06950074743615753,-0.012199088590524815,4.454484455234579,2449.6977170004047,92.63663239402817,131.34533160629076,338.6425038867785,254.74262212444307,384.32088051876735,0.0028262427638025608,0.0005426663517989451,0.0013620656502391676,113
0.48593442475285054,0.28714485971108594,0.027991873041802968,6.507816592501289,1463.3130083752917,63.513659847835044,58.98838828718454,82.6501802927917,120.38991239756551,120.23299749363741,0.0004463531903352785,0.000586711133239828,0.0011626053276391918,0.708026846436418,0.14589831386960128,-0.060333514650422214,4.889011883775538,2725.6150790277325,63.48055835228258,133.12695249735145,350.16596682495583,262.9713092909686,387.81528831146875,0.0027637142389757936,0.0004919726937870567,0.001408933450978092,112
